smiles,ligand_id
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2F)c3ncc(s3)C(=O)O)Cl)Cl,07N
C[C@@H](c1ccccc1)C(=O)SC[C@@H](C(=O)O)N,07O
CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)[C@@H](CCCCCCC[C@@H]2C[C@H]2CCCCCCCCCC)O,07P
C[C@H](c1cccc(c1)OC)NC(=O)Nc2nc(cs2)c3ccncc3,07Q
c1cc(cc(c1)O)CNC(=O)Nc2nc(cs2)c3ccncc3,07R
c1cc(cnc1)c2cnc(s2)Nc3cc(ccn3)N4CCN(CC4)CC(=O)N5CCOCC5,07S
Cn1c2cc(sc2c3c1C(=O)N(N=C3)Cc4cccc(c4)N)[S@](=O)C,07T
CC(C)(CNc1c2ccncc2cc(n1)c3ccncc3)N,07U
CC1=CC[C@H](CC1=O)C(=C)C,07V
c1cc(ccc1[N+](=O)[O-])O[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)O,07Y
c1cc(cnc1)C(=O)c2c(nc(s2)Nc3ccc(cc3)C(=O)O)N,07Z
C[C@]1(C(=O)NC(=O)O1)c2cccc(c2)CN3c4ccccc4N(C3=O)c5c6ccc(cc6on5)OC,082
Cc1cc(nc(n1)/C(=N/c2c3ccccc3cc(n2)c4ccccn4)/N)C,083
C[C@@H](c1ccccc1)Nc2nccc(n2)c3c(nc(n3C)C4CCNCC4)c5cccc(c5)C(F)(F)F,084
c1ccnc(c1)c2c([nH]c(n2)c3ccc(cc3)C(=O)N)c4ccc5c(c4)OCO5,085
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(n3)Cl)C(=O)N)Cl)Cl,087
CC(C)c1c(c(no1)c2c(cccc2Cl)Cl)COc3ccc4c(c3)ccn4Cc5cccc(c5)C(=O)O,088
CCn1c2ccc(c(c2nn1)C)[C@@H](CC(=O)O)c3cc(c4c(c3)CN(CC4)C(=O)c5ccccc5)C,08A
Cc1c(cc([nH]1)C(=O)NC2CCN(CC2)c3c(cccn3)[N+](=O)[O-])Br,08B
COc1ccc(cc1)C2=Nc3ccccc3C(=O)N2,08C
Cc1cc(no1)NS(=O)(=O)c2ccc(cc2)N,08D
c1cc2c(cc1Cl)c(c(n2Cc3ccnc(c3)N)C(=O)O)C4=CC=CNC4=O,08E
CS(=O)(=O)Nc1cccc(c1)S(=O)(=O)NC(=O)c2c(c3cc(ccc3n2Cc4ccnc(c4)N)Cl)C5=CC=CNC5=O,08F
C[C@@H](c1ccccc1)NC(=O)Nc2cc3c(cn[nH]3)c(n2)CO,08G
Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4)Cl,08H
CCc1c(c2/cc/3\nc(/cc\4/c(c(/c(/[nH]4)c\5/c6n/c(c\c1[nH]2)/C(=C6C(=O)[C@@H]5C(=O)OC)C)CCC(=O)OC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)C)C(=C3C(=O)C)C)C,08I
Cc1ncc2n1-c3ccc(cc3C(=NC2)c4ccccc4F)Cl,08J
Cc1nnc2n1-c3ccc(cc3C(=NN2C)c4ccccc4)Cl,08K
c1ccc(cc1)C[C@H]2C(=O)N[C@H](C(=O)NCC[C@H](NC(=O)C=CC(=O)N[C@H](C(=O)N2)CC3CCCCC3)C(=O)O)CCCNC(=O)c4cnccn4,08L
c1cnc(cn1)C(=O)NCCC[C@@H](C(=O)O)N,08M
CN1CCc2cc3c(c(c2[C@@H]1[C@@H]4c5ccc(c(c5C(=O)O4)OC)OC)OC)OCO3,08N
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O,08O
C([C@H](C(=O)O)NC(=O)C(=O)O)S,08P
CC1=CN(C(=O)NC1=O)[C@@H]2C[C@@H]([C@H](O2)COP(=O)(NCCS)O)O,08Q
Cc1cc(nc(c1)N)C[C@H]2CNC[C@H]2OCCNCc3ccccc3OC,08R
CC(C)c1nnc(s1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)c3c(c4ccc(cc4s3)F)Cl,08S
[Be](OP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O)(F)(F)F,08T
C([C@H]1[C@@H]([C@H]([C@H](O1)NC(=O)CBr)O)O)O,08U
CN1CCc2cc(c(c-3c2[C@@H]1Cc4c3cc(c(c4)OC)OC)OC)OC,08V
CNC(=O)c1cn(cn1)c2cc3c(cc2C(F)(F)F)NC(=O)N(C3=O)NS(=O)(=O)C,08W
c1ccc(cc1)C=CC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC[C@H](NC(=O)/C=C\C(=O)N2)C(=O)N)CCCNC(=O)c3cnccn3)CC4CCCCC4,08X
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5Cc6c7c(cccc7[nH]c6Br)C5=C4)C)O,08Y
c1cc(cnc1)C(=O)c2c(nc(s2)Nc3ccc(cc3)C(=O)N)N,08Z
COc1ccc2c(c1OC)nc([n+]3c2[nH]cc3)NC(=O)c4cccnc4,090
c1ccc2c(c1)[C@]3(CCNC3)C(=O)N2,091
COC(=O)[C@H]1C[C@@]2(CN1)c3ccccc3NC2=O,092
CC1=C(SC(=NC(=O)C)N1)c2ccc(c(c2)S(=O)(=O)NCCO)Cl,093
c1cc(c(c(c1)Cl)N2c3cc(c(nc3CNC2=O)Sc4ccc(cc4F)F)C5=CCNCC5)Cl,094
c1ccc2c(c1)[C@]3(C[C@@H](NC3)C(=O)OC4CCOCC4)C(=O)N2,095
CN1CCN(CC1)CCCc2cc(c(cc2[C@@H]3N(C(=O)CS3)c4cccnc4)OC)O,096
CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C,097
c1ccc2c(c1)C[C@H]([C@H]2NC(=O)[C@H](Cc3cccc(c3)O)[C@@H](C(=O)NO)NCC4CC4)O,098
c1ccc2c(c1)C[C@H]([C@H]2NC(=O)[C@H](Cc3cccc(c3)O)CC(=O)NO)O,099
c1ccc(cc1)COC(=O)[C@H]2C[C@@]3(CN2)c4ccccc4NC3=O,09A
c1ccc2c(c1)[C@]3(C[C@@H](NC3)C(=O)OCc4ccc(cc4)C#N)C(=O)N2,09B
c1cc2c(cc1Br)[nH]cc2[C@H]3C(=O)NCC(N3)c4c[nH]c5c4ccc(c5)Br,09C
c1ccc2c(c1)[C@]3(C[C@@H](NC3)C(=O)O[C@H]4CCSc5c4cc(cc5)Br)C(=O)N2,09D
c1ccc2c(c1)[C@]3(C[C@@H](NC3)C(=O)O[C@H]4CCS(=O)(=O)c5c4cc(cc5)Br)C(=O)N2,09E
c1ccc2c(c1)[C@]3(C[C@@H](NC3)C(=O)OC4(CCCCC4)C#N)C(=O)N2,09F
c1ccc2c(c1)[C@]3(C[C@@H](NC3)C(=O)OCc4ccc(c(c4)Br)C#N)C(=O)N2,09G
c1ccc(c(c1)NC(=O)c2csc(n2)c3ccc4c(c3)CCO4)N5CCNCC5,09H
[H]/N=C(/N)\NC(=O)c1c(nc(c(n1)c2cc3c(o2)cccc3F)N4CCCCCC4)N,09I
CCN1C(=O)C(=Cc2n1c(nn2)c3c(cccc3Cl)F)c4cc(ccc4C)C(=O)NC5CC5,09J
c1cc(ccc1CC(=O)Nc2cc(n[nH]2)C3CC3)OC(F)(F)F,09K
c1ccc2c(c1)C(=NNC2=O)Cc3ccc(c(c3)C(=O)N4CCN(CC4)C(=O)C5CC5)F,09L
Cc1c(c(c(cn1)COP(=O)(O)O)CNC2=Cc3ccccc3N(C2=O)O)O,09M
CCCCCCCCCCCCCC[C@H]([C@H]([C@H](CO[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)NC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)O)O,09N
c1cc(cnc1)N2CCCNCC2,09O
CCOc1cc(cnc1)N2CCCNCC2,09P
c1ccc(cc1)c2cc(cnc2)N3CCCNCC3,09Q
c1cc(ncc1N2CCCNCC2)Br,09R
CCOc1cc(cnc1Br)N2CCCNCC2,09S
Cc1cc2c(cc1C)n(cn2)Cc3ccc(c(c3)Cl)Cl,09T
COCC1CC1,09U
C1CC1CO,09V
[H]/N=C(/c1cc(c(s1)CNC(=O)c2cccc3c2OCC3)c4ccccc4)\N,09W
C([C@H]1[C@@H]([C@H]([C@@H](O1)NC(=O)CBr)O)O)O,09X
Cc1ccccc1C2=NC(=C(C(=O)N2)O)C(=O)NCCc3ccnc(c3)OC,09Y
CC(C)Nc1nc(c(s1)C(=O)c2cccnc2)N,09Z
c1nc(c2c(n1)n(cn2)[C@@H]3[C@H]([C@H]([C@@H](O3)COP(=O)(O)O)O)O)N,0A
C[C@](CC(=O)O)(C(=O)O)N,0A0
COc1ccc(cc1)C[C@@H](C(=O)O)N,0A1
[B-]([C@H](CCCCN)N)(O)(OCC)OCC,0A2
CC1=C(N[C@H](SC1)[C@@H](C(=O)O)NC(=O)/C(=N\OC)/c2csc(n2)N)C(=O)O,0A3
C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C(=O)O)NC(=O)Cc2cccs2,0A4
C(CC(=O)O)CBr,0A5
CCOC(=O)[C@@H](CC(=O)O)O,0A6
c1ccc(c(c1)CC(=O)O)C(=O)O,0A7
C(CCl)NC(=O)SC[C@@H](C(=O)O)N,0A8
COC(=O)[C@H](Cc1ccccc1)N,0A9
CC(C)[C@@H](C(=O)OC)N,0AA
C[C@H]1C=COC(=O)[C@H]1N,0AB
c1ccc(cc1)C[C@@H]([C@H](CCC(=O)O)O)N,0AC
CCCNC1=Nc2c(ncn2[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O)C(=O)N1,0AD
CC(C)[C@H]1C2(CCC2)C[NH+]1Cc3ccc4c(c3)cccc4NC[C@@]5(CCCN(C5)c6cc(ncn6)NCc7ccccc7)O,0AE
c1cc2c(c[nH]c2c(c1)O)C[C@@H](C(=O)O)N,0AF
CCOC(=O)N[C@@H](CC(C)C)C(=O)O,0AG
C([C@@H](C(=O)O)N)OC(=O)CBr,0AH
CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OC)C(=O)O)O)O,0AI
CCS[C@H](C)SC,0AJ
C(CCl)OC(=O)C[C@@H](C(=O)O)N,0AK
C([C@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)OP(=O)(O)O)O)O,0AL
CCCSSCCCNc1c2c(ncn1)n(cn2)[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O,0AM
c1ccc(c(c1)/C=C/[C@H]2CN(C(=O)[C@@H]3CCC[C@H]2N3S(=O)(=O)c4cc(cc(c4)Cl)Cl)Cc5ccccn5)Cl,0AN
c1ccc2c(c1)cccc2C[C@@H](C=O)N,0AO
C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)OP(=O)(O)O,0AP
[H]/N=C(/NCCC[C@@H](C(=O)O)N)\NC(=O)C,0AR
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,0AS
CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)COP(=O)(O)O)O)O,0AT
C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)I,0AU
CO[C@@H]1[C@@H]([C@H](O[C@H]1n2cnc3c2ncnc3N)COP(=O)(O)O)O,0AV
[H]/N=C(/c1cc(c(s1)CNC(=O)c2ccc3c(c2)CCO3)c4ccccc4)\N,0AW
c1ccc(cc1)CNC(=O)[C@@H]([C@H](C[C@@H]2CCCNC2=O)NC(=O)[C@H](CC3CCCCC3)NC(=O)c4cc5ccccc5o4)O,0AX
B([C@H](CCCCN)N)(OCC)OCC,0AY
C1[C@H](CN[C@H]1C(=O)O)O,0AZ
c1ccc(cc1)N[C@@H]2CCCN(C2=O)[C@@H]3CCCN(C3)c4c5cc[nH]c5ncn4,0B0
CN1C(=O)C=C(N=C1N)[C@H]2C[C@H]2c3cccc(c3)c4cccc(c4)OC,0B1
C[C@H](CO)C(=O)[C@H](CC1CCCCC1)N,0B2
C[C@]1(CC(=O)N(C(=N1)N)C)CCc2ccccc2,0B3
C[C@]1(CC(=O)N(C(=N1)N)C)[C@@H]2C[C@H]2c3ccccc3,0B4
C[C@]1([C@H]([C@H](OC(=N1)N)C(C)(F)F)F)c2cc(ccc2F)NC(=O)c3cnc(cn3)OCF,0B5
C[C@]1(C=C(OC(=N1)N)CF)c2cc(ccc2F)NC(=O)c3ccc(cn3)C#N,0B6
[H]/N=C(/c1cc(c(s1)CNC(=O)c2ccc3cc[nH]c3c2)c4ccccc4)\N,0B7
Cc1c(ccc2c1C(=O)N(C(=O)N2C)CC(=O)OCCOc3ccc4ccc5cccc6c5c4c3cc6)C(=O)C7=C(CCCC7=O)O,0B8
c1c[nH]c2c1c(ncn2)N3CCC[C@H](C3)NC(=O)[C@@H](C4CC4)Nc5cc(cc(c5)Cl)F,0B9
CC(C)[C@H]1C2(CCC2)CN1Cc3ccc(c(c3)O)C(=O)NC[C@@]4(CCCN(C4)c5c6cc[nH]c6ncn5)O,0BA
Cc1cccc2c1c(cs2)CN3c4ccccc4N(C3=O)CCCC(=O)O,0BB
CCOc1ccc(cc1NC(=O)c2cc(cc(c2)c3n[nH]nn3)c4cscn4)C(=O)C,0BC
CC(C)CC(CC(C)C)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@@H]2[C@H]([C@H]([C@@H]([C@@H](O2)CO)O)O)O)O)O,0BD
[Be+2],0BE
c1ccc2c(c1)cccc2c3ccc(o3)CN4C(=O)CSC45CCN(CC5)C(=O)CCl,0BF
CN(CCNC(=O)CNc1ccccc1)c2c3cc[nH]c3ncn2,0BG
CC(C)[C@H]1C2(CCC2)CN1Cc3ccc(c(c3)O)C(=O)NC[C@@]4(CCCN(C4)c5cc(ncn5)NCc6cccc7c6ccs7)O,0BH
CC(C)c1cccc(c1)C2(CC2)NC[C@H]([C@@H]3Cc4cccc(c4)OCCCCNc5cc(cc(c5)C(=O)N3)COC)O,0BI
Cc1cc(c(c(c1)O)C(=O)c2c(cccc2O)O)C(=O)OC,0BJ
C[C@]1(CC[C@@](N=C1N)(CF)c2cc(ccc2F)NC(=O)c3cc(ncn3)OC)S(=O)(=O)C,0BK
[H]/N=C(/c1cc(c(s1)CNC(=O)[C@@H]2[C@H](c3ccccc3O2)C)c4ccccc4)\N,0BL
[H]/N=C(\N)/N1CCC(CC1)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc3ccccc3)NS(=O)(=O)C,0BM
[H]/N=C(\c1ccc(cc1)C[C@@H](C(=O)O)N)/N,0BN
c1ccc2c(c1)cc(o2)C(=O)N[C@@H](CC3CCCCC3)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)[C@H](C(=O)NC5CC5)O,0BO
c1ccnc(c1)c2ccccn2,0BP
c1ccc2c(c1)[nH]c(n2)C3=NNC(=O)N3,0BQ
CC[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](c3ccnc4c3cc(cc4)OC)O,0BR
[H]/N=C(/c1cc(c(s1)CNC(=O)Cc2ccc3c(c2)OCO3)c4ccccc4)\N,0BS
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]3[C@H](O2)CO[C@@](O3)(c4ccc(cc4)I)P(=O)(O)O,0BT
c1cc(cc(c1)NC(=O)Nc2cccc(c2)C(=O)Nc3ccc(c4c3c(cc(c4)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)C(=O)Nc5ccc(c6c5c(cc(c6)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,0BU
c1ccc2c(c1)cc(c3c2cccc3)CC=O,0BV
CN1CCN(CC1)c2ccc(cc2NC(=O)c3cccc(c3)OC)C(=O)OC,0BW
c1ccc(cc1)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,0BX
c1ccc(c(c1)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O)Cl,0BY
c1ccc(c(c1)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O)F,0BZ
C1=CN(C(=O)N=C1N)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)O)O)O,0C
c1ccc(cc1)c2ccccc2Nc3ccnc(n3)Nc4ccc(cc4)C(=O)O,0C0
CS(=O)(=O)NC(=O)c1c(c2c(n1Cc3cc(ccc3F)F)ccc4c2OCC4)C5=CC=CNC5=O,0C1
C[C@@H]1COc2c1ccc3c2c(c(n3Cc4cc(ccc4F)F)C(=O)NS(=O)(=O)C)C5=CC=CNC5=O,0C2
c1ccc(c(c1)C(F)(F)F)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,0C3
c1ccc(c(c1)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O)Br,0C4
c1ccc(c(c1)C#N)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,0C5
c1ccc(c(c1)Nc2c(cnc(n2)Nc3ccc(cc3)C(=O)O)F)Cl,0C6
c1ccc(c(c1)Nc2ccnc(n2)Nc3ccc(cc3)c4[nH]nnn4)Cl,0C7
c1ccc(c(c1)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O)OC(F)(F)F,0C8
c1ccc(c(c1)C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,0C9
[H]/N=C(\c1ccc2ccc(cc2c1)Cn3c4cc(cc(c4cc3C(C)C)C(=O)O)OC5CCN(CC5)C(=N)C)/N,0CA
[H]/N=C(\C)/N1CCC(CC1)Oc2ccc(cc2)N(Cc3ccc4ccc(cc4c3)/C(=N\[H])/N)S(=O)(=O)CC(=O)O,0CB
C[C@@]12C[C@H]3[C@]4(C=CC(=O)C([C@@H]4CC[C@@]35[C@@]16COC(=O)C6=C[C@](C5)(C2=O)C)(C)C)C,0CC
CC(C)n1c2ccc(cc2c3c1c4c(c5c3C=NC5=O)-c6cn(nc6CC4)C)[C@@H]7CCCCO7,0CE
C#CCOP(=O)(O)OP(=O)(O)O,0CG
C(CCOP(=O)(O)OP(=O)(O)O)CO,0CH
CCC(=O)N1CC[C@@H](C1)Oc2c3ccccc3cc(n2)C4=NNC(=O)N4,0CI
CC(=O)CCCOP(=O)(O)OP(=O)(O)O,0CJ
c1cc(ccc1c2c(n(cn2)C3CCCCC3)c4ccnc(n4)N)F,0CK
C(CCl)CCl,0CL
CC#CCOP(=O)(O)OP(=O)(O)O,0CM
C=C=CCOP(=O)(O)OP(=O)(O)O,0CN
C[C@]12CCC/C(=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)/[C@@H]1CC[C@@H]2[C@@]4(C[C@H](CO4)CC(C)(C)O)C,0CO
COc1ccc(cc1O[C@H]2C[C@@H]3CC[C@H]2C3)C4CNC(=O)NC4,0CP
COc1cc2c3cc1OCCOc4cc5c(cc4OCc6cn(nn6)CCc7ccc(cc7)S(=O)(=O)N)Cc8cc9c(cc8Cc1cc(c(cc1C5)OCc1cn(nn1)CCC(=O)O)OCCOc1cc(c(cc1OC)Cc1cc(c(cc1C3)OC)OCCO9)C2)OCc1cn(nn1)CCC(=O)O,0CR
C([C@@H](C(=O)O)N)[S@@](=O)OO,0CS
c1ccc2c(c1)[nH]nn2,0CT
c1c(cc(c2c1nn[nH]2)Cl)Cl,0CU
Cc1cc(cc2c1nc3c(c2N4CCNCC4)c(n[nH]3)C)OC,0CV
CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O)C)O,0CX
c1cc(ccc1C(c2ccc(cc2)O)(C(F)(F)F)C(F)(F)F)O,0CZ
c1cc(ccc1C(=C(Cl)Cl)c2ccc(cc2)O)O,0D1
c1ccc(cc1)[C@@]2(C(=O)NC(=O)N2)[C@@]3(C(=O)NC(=O)N3)c4ccccc4,0D2
CC(C)C[C@@H](C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)c2ccccc2)NC(=O)N3CCNCC3,0D6
C(CN)CO,0D8
c1nc(c2c(n1)n(cn2)[C@@H]3C[C@H]([C@@H](O3)COP(=O)(O)O)O)N,0DA
C1[C@H]([C@@H](O[C@@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,0DC
CN1c2cc(cnc2NC1=O)c3ccccc3,0DF
c1nc2c(n1[C@@H]3C[C@H]([C@@H](O3)COP(=O)(O)O)O)N=C(NC2=O)N,0DG
c1cc(cc(c1)Cl)C[C@H](C(=O)N2CCN(CC2)C(=O)c3cc(ccc3F)F)N,0DI
CN1c2cc(cnc2NC1=O)c3cccc(c3)C(=O)N,0DJ
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CF)O,0DN
Cc1cccc(c1OCC(=O)N[C@@H](Cc2ccccc2)[C@@H](C[N@@]3CC[C@H](C[C@H]3C(=O)NC(C)(C)C)S(=O)(=O)c4ccncc4)O)C,0DO
c1ccc(cc1)c2c(snn2)N,0DQ
CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N,0DS
CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]([C@@H](O2)COP(=O)(O)O)O,0DT
CC1=CC(=C(C(=O)N1C)c2ccc(cc2)C[C@@H](C(=O)O)NC(=O)c3c(cccc3Cl)Cl)C(F)(F)F,0DU
C[C@@H]1[C@@H]\2CC[C@@H](/C2=C/[C@]3(CCC(=C3[C@H]([C@@H]1O)O[C@@H]4[C@@H]([C@@H]([C@H]([C@H](O4)CO)O)O)O)C(C)C)C)CO,0DV
CN1CCN(CC1)CCCNc2cc3c4c5c2C(=O)N(C(=O)c5cc(c4C(=O)N(C3=O)CCCN6CCOCC6)NCCCN7CCN(CC7)C)CCCN8CCOCC8,0DX
CC(C)(CO)[C@H]1CC2=C(CO1)c3ccccc3C(=O)N2,0E0
CC(C)[C@H]1Cc2c(cc(c(n2)O)C#N)CO1,0E1
CC[C@](C)([C@@H](C(=O)O)N)O,0E5
c1ccc(cc1)COC[C@@H](C(=O)CCl)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)OCc2ccccc2,0E6
[H]/N=C(\N)/NCCCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)OC,0E7
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](CNC[C@H]([C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)O)O,0E8
CN[C@@H]([C@@H](c1ccc(c(c1)O)O)O)C(=O)O,0EA
COc1cc2c(cc1OC)nc(nc2N)N3CCNCC3,0EC
C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccccc2)NC(=O)O)NC(=O)OC(C)(C)C,0EF
CCCCCCC[C@](C)(C(=O)O)N,0EH
Cn1c(c(nc1SC)c2ccc(cc2)F)c3ccnc(c3)Nc4ccc/5c(c4)CCc6cc(ccc6/N=N5)NC(=O)CCCN(C)C,0EI
C(C(=O)OC1[C@@H]([C@H](C([C@H]([C@@H]1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)P(=O)(O)O,0EJ
CC(C)(C)c1ccc(cc1)N([C@H](c2cccnc2)C(=O)NC(C)(C)C)C(=O)c3ccco3,0EN
CC(C)C[C@@H](C(=O)O)NC(=O)C[C@@H]([C@H](CC1CCCCC1)NC(=O)CC[C@@H]([C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)O)O,0EO
Cc1cc(c(c(c1O)C(=O)OC)C(=O)c2c(cccc2O)O)O,0ER
CCCCCCCCC[C@H](CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O)O,0ET
CCNC(=O)Nc1c(c2ccccc2s1)C(=O)N3CCC(CC3)[N@]4CCC[C@@]5(C4)CC(OC5=O)(C)C,0EU
c1ccc(cc1)CCNc2[nH]c3c(n2)cc4c(c3CCNCC5CCCCC5)N=CNC4=O,0EV
CCS(=O)(=O)[C@@]1(CC[C@@](N=C1N)(CF)c2cc(ccc2F)NC(=O)c3cc4c(cn3)OC(O4)(F)F)C,0EW
c1ccc(cc1)CCNc2[nH]c3cc4c(c(c3n2)CCNCc5ccccc5)N=C(NC4=O)N,0EX
c1c(nnn1[C@H]2[C@@H]([C@H]([C@@H](O2)CO)O)O)CN3C=CC(=O)NC3=O,0EY
CC[C@H](C)[C@H]1C(=O)NCCCOc2ccc(cc2)C[C@@H](C(=O)N1)NC[C@H]([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)O,0EZ
CN(C)CCCC(=O)Nc1cccc(c1)C(=O)Nc2ccc(cc2)Nc3nccc(n3)c4cccnc4,0F0
c1cc2c(cc1Cl)sc(c2Cl)C(=O)O,0F1
CCC(CC)(c1cc2c(cc([nH]2)c3c4c(ccs4)[nH]n3)c(c1)OCCN5CCOCC5)O,0F2
c1cc(ccc1NS(=O)(=O)N)S(=O)(=O)N,0F3
c1cc(cc(c1)NC(=O)Nc2cccc(c2)Nc3ccc\4c(c3)NC(=O)/C4=C\c5ccc[nH]5)C(F)(F)F,0F4
c1cc(cc(c1)c2cncc(n2)NC3CCC(CC3)N)/C=C\4/C(=O)NC(=O)S4,0F5
c1cc(c(cc1Cl)c2cc[nH]n2)O,0F9
CC(C)C[C@@H](C(=O)N)NP(=O)(O)O,0FA
CC(C)C[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc2ccc(cc2)F)N,0FG
c1ccc(cc1)NC=S,0FI
c1cc2ccc(nc2c(c1)O)C(=O)N,0FK
C([C@@H](C(=O)O)NC=O)N,0FL
c1ccc2c(c1)C(=O)C(C2=O)C#N,0FN
c1cc2c(cc1Br)C(=CC(=O)O2)O,0FO
CC[C@H](c1ccccc1)NC(=O)[C@H]([C@H](C)NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C(C)(C)C)NC(=O)CCCCCN)O,0FP
CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSCC(=O)c4ccccc4)O,0FQ
c1ccc2c(c1)c(c[nH]2)C(=O)c3ccco3,0FR
c1cc(cc(c1)C(F)(F)F)/C=C\2/C(=O)NC(=O)S2,0FS
CC1=CN(C(=O)NC1=O)Cc2cn(nn2)[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O,0FT
c1(c(nc(nc1O)N)N)N,0FU
CC(=CCC/C(=C(/COP(=O)(O)OP(=O)(O)O)\F)/C)C,0FV
c1ccc(cc1)c2ccc(cc2)C(=O)Nc3cccc(c3)Oc4ccc(c(c4)C(=O)O)C(=O)O,0FW
C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O)N,0FX
